RegionID,RegionName,PopRank,tier,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
394943,"Orlando, FL",27,Upper Tier,0.139744787610809,0.146275569308085,0.149653604763953,0.156771514172084,0.159184716065134,0.155174868303136,0.149667022039594,0.145660147746261,0.149660864209976,0.145447436656387,0.150663810451921,0.150894999131705,0.145611621211049,0.138421555533121,0.139374028904221,0.135486640061143,0.129539979051236,0.145384835697465,0.143485826134232,0.139514298137287,0.157804058031232,0.156143966668677,0.164138423685192,0.176921273295444,0.18304887748314,0.199707386786381,0.222341284781683,0.234211355677821,0.249727346626617,0.243636929813127,0.233514163299744,0.230627703460499,0.23898066686238,0.225819990499273,0.21120596201251,0.200382961642199,0.198192413481798,0.182648055801361,0.159971214062874,0.147440269623706,0.146277198991739,0.135290481507546,0.131352625316867,0.131324091903323,0.12460471383668,0.115380938009027,0.117759930498747,0.114841296655623,0.109134117051338,0.103841036738156,0.102185144399322,0.102948664178071,0.100283814239049,0.0981711391079823,0.0963407557773518,0.100410809465068,0.109243611763747,0.117639427152499,0.119441140031907,0.118695185678837,0.116881915662843,0.117778363960897,0.113332651966815,0.112402969969887,0.116604184522425,0.117890709203059,0.121169441176516,0.119044080019823,0.119415026484565,0.120548973957434,0.1350673863044,0.13736892874824,0.134560032597981
394974,"Philadelphia, PA",5,Bottom Tier,0.214625025626952,0.219532121489445,0.221850089116463,0.231004956547203,0.234202932533997,0.228101103371308,0.219006193201473,0.212773108257731,0.219146181973185,0.212755618414246,0.221115463561145,0.222904071194876,0.217933118301577,0.208844698525456,0.211424295305768,0.209359790609322,0.202805713368364,0.230052799905263,0.23007515059377,0.225130994070932,0.25408914111187,0.249833702144625,0.259877896750428,0.275098655246723,0.276541189440173,0.291498726099428,0.315768379310666,0.324936302213179,0.347284995867979,0.347277957218772,0.341441324522462,0.344497221959434,0.363581749458366,0.354980598536225,0.345078126262235,0.339191992641821,0.346806577373461,0.335099714038434,0.308902273014426,0.299703512165161,0.312378754266002,0.297321166825506,0.292917551746334,0.293512943666819,0.28654139550935,0.267295064861142,0.269219284609634,0.264946088690107,0.246057334294569,0.225540262241823,0.215648692281671,0.21064901808198,0.200275520908651,0.191116486931821,0.183508079512043,0.185651620956187,0.1948178470538,0.202944481079533,0.199926950310062,0.194860033105639,0.187162502523957,0.189591630064877,0.186540388008694,0.184662154237867,0.192395114287487,0.189763802595165,0.189038484815037,0.181419529498788,0.179615630317797,0.17919310128072,0.198856300923396,0.203509544330355,0.20387463741966
394974,"Philadelphia, PA",5,Middle Tier,0.159457376200261,0.163476102257743,0.166956525022832,0.173306639798699,0.174353526094185,0.168184965772432,0.160607538950065,0.157341642319743,0.163532534071318,0.161449281093995,0.169082832464799,0.172952510427532,0.170149553229193,0.165404721007058,0.17058732079874,0.170347537683195,0.165364397895393,0.18817740998217,0.188112136075871,0.184167516954101,0.207993057970208,0.202506126182159,0.20718407057825,0.217295250072615,0.215993494300805,0.229085223583305,0.246987914286449,0.25097873455967,0.262074273359985,0.253908452600792,0.244242362183467,0.24190248297764,0.25134366254176,0.240771447025092,0.231115885734316,0.224366282099368,0.227781920863603,0.21577542606578,0.195022624135523,0.186920197085872,0.1929029991899,0.185301472885379,0.183087438090211,0.185078128780634,0.179444733988239,0.168265850683202,0.172134621677275,0.171976369989143,0.162354532778821,0.151615924557117,0.146883958532585,0.145465957385384,0.139439309339732,0.135190542793705,0.130713254027477,0.134408633286203,0.143851659833609,0.153533286588844,0.152487562620288,0.149335473967483,0.144933716815817,0.144110521360679,0.138442261995183,0.136204832551208,0.140215414278637,0.139147506323391,0.139648897372382,0.13552061779046,0.134355901250203,0.133916004133634,0.147209556149454,0.148046959444128,0.144329057173785
394974,"Philadelphia, PA",5,Upper Tier,0.135806901813962,0.14115753936091,0.144634174638719,0.151770592058643,0.154579296794988,0.150800331060981,0.144938861393664,0.141114030815654,0.146197605264469,0.143105455604204,0.148937294288827,0.150802819070452,0.148256129116314,0.143161300478639,0.146416354680471,0.145020424024586,0.140070185608297,0.158713749500873,0.157771163696943,0.154084916982388,0.173472712237067,0.168017293419923,0.171429432966273,0.177903009460492,0.174391903584174,0.181134916779977,0.193421174852296,0.195642357660137,0.203341499152878,0.196253585503961,0.188507674857485,0.186777397867379,0.19437669334646,0.186765907245428,0.17844501507405,0.173045815307239,0.176807595635263,0.170107939534049,0.155427630780767,0.149593970241207,0.154862952857326,0.146414401516268,0.143387682937222,0.143447032285515,0.137862251810882,0.129204732960349,0.132507153038397,0.132292756601641,0.125786297285647,0.117742154945639,0.114355928013285,0.112883622401496,0.108240906732748,0.105245566856986,0.10269788870502,0.105388007699681,0.112277083960372,0.118692367712377,0.118355344207439,0.116079751916235,0.113606337559984,0.114044836472661,0.109756488951259,0.107925486095678,0.110991948240705,0.110640841538537,0.112259711246276,0.109823902501554,0.108905334818172,0.108892419471403,0.119772020370931,0.120849059575461,0.118303636205219
394976,"Phoenix, AZ",14,Bottom Tier,0.313659144594817,0.32776296731277,0.334758084718208,0.349963044478033,0.354594076719594,0.345525531708661,0.332021723860452,0.321342301569014,0.331461203332898,0.325038721909001,0.338217978370813,0.34134127640516,0.331921113055416,0.31589372030141,0.318364986906575,0.311963421387421,0.297725903980015,0.33124456286132,0.325240388168056,0.316037840109755,0.356059125373871,0.352035532596307,0.375161585589395,0.412385267059088,0.433180212303581,0.480436758087116,0.531563030926656,0.547484400203246,0.575287077743972,0.553894477402667,0.530742166154451,0.523257873449879,0.541666335817014,0.523614641703598,0.491991910136743,0.459537032725642,0.449874559723247,0.406279592163914,0.34322419639585,0.299581122984765,0.279617780957516,0.241515115355441,0.226450237424064,0.226817957032652,0.218914451195232,0.199138960121769,0.197346695944135,0.191953586071966,0.17119904090362,0.158191293651206,0.15780846711518,0.16306936244838,0.170816844092409,0.179358414634994,0.185806235864812,0.203616562019536,0.232884750704289,0.262378832400281,0.271764800634147,0.27267131974425,0.270600116632732,0.26997792875529,0.26136916307816,0.256754537525391,0.265476110815697,0.270568983398283,0.278520196445214,0.27396143266691,0.276448581123374,0.280279708203538,0.315228189437996,0.318993406685537,0.314453054776874
394976,"Phoenix, AZ",14,Middle Tier,0.190495950559762,0.19681122485863,0.201111405597243,0.209336692464833,0.210277956072169,0.202176955034428,0.192897531925785,0.188192863949688,0.194114842799861,0.190221217233064,0.198568751447885,0.201975877770562,0.195820076593463,0.186847344581132,0.188851921227746,0.18443136523885,0.174659826383799,0.194759452267283,0.191408784723859,0.185770599486145,0.209249093831228,0.207462453139035,0.22146840302075,0.24454141882859,0.259019745952145,0.290583695629951,0.324368589537097,0.331841898478212,0.343769130234737,0.322229821710458,0.300895868903468,0.291156266070377,0.295797523693507,0.275255626885133,0.254243818628324,0.236612629587624,0.230436277591905,0.211634637638299,0.18400736711167,0.168755055616654,0.166152899979228,0.154412308419927,0.150191728854466,0.151851915113034,0.144985856019468,0.133451684070497,0.135014545223635,0.13463642886613,0.125639040533912,0.117978044006602,0.118688667276615,0.122288058097605,0.125527666832137,0.129273827178981,0.130159544626577,0.138943238047248,0.153390200896072,0.169012998937034,0.171050175234057,0.169150710857662,0.166335510330604,0.166439901687039,0.161712215870787,0.160174441347886,0.166339559377558,0.167854502474505,0.170434554777127,0.166235608151595,0.165312928188294,0.165085028020938,0.183285292731048,0.183382764194864,0.178482399745475
394976,"Phoenix, AZ",14,Upper Tier,0.157316737038117,0.162817194059707,0.166117744807671,0.174536523831554,0.177616524467113,0.172106206386919,0.164613148322741,0.159167246500763,0.16265763862109,0.156786902367495,0.16129095503026,0.161505192491711,0.156357029909714,0.148400643400099,0.149004195949059,0.145194358697908,0.137907603933293,0.154138838463407,0.152120656537481,0.148168223702272,0.167852326147909,0.167661862455558,0.180459755794239,0.200555570977031,0.214171524306398,0.239466159465629,0.264010710434111,0.268885667203925,0.277080517103522,0.262538819693962,0.249202680762726,0.245986783158681,0.25505950779337,0.240408312109567,0.222376277332964,0.206799334756016,0.202729104887017,0.187549008101285,0.164405377970137,0.151095126547511,0.149620533695459,0.14060501771174,0.138399849346274,0.139631622438527,0.133977908546838,0.122107924371123,0.123422034650329,0.122943455303946,0.114874828522104,0.108290090813462,0.108378403183655,0.111044089420942,0.112828257317563,0.114526677997762,0.114717683919521,0.120786472782004,0.133013042481701,0.14289759078689,0.142154865841443,0.139292669816022,0.135091382135249,0.134004462695277,0.129800819882854,0.127806542623523,0.132087229701197,0.133823021869542,0.136571490442607,0.133328707704196,0.132545022546344,0.132488087787047,0.147072507399872,0.148205931446401,0.145244260413607
394982,"Pittsburgh, PA",22,Bottom Tier,0.193498224355644,0.197386045616684,0.196786670540587,0.203232890190357,0.205952853900789,0.202497679321407,0.19727777798489,0.193670435610983,0.201600152364968,0.198420072876393,0.205392689175015,0.205355859201164,0.198414118501676,0.188057490243452,0.188455429295513,0.183265736714835,0.176107264223348,0.196756364505552,0.193118137620277,0.185749479073102,0.205125381134214,0.196047823146653,0.196797349778569,0.200620730528161,0.194342758545801,0.19599550787449,0.20421869007881,0.202901246532063,0.20815529255441,0.20194026034834,0.196781283444979,0.196258188440879,0.203983419272605,0.196743682439282,0.189065195266372,0.184109987605702,0.188918676004925,0.18075046298882,0.164406511495451,0.156909983519487,0.161047833114071,0.15170189873689,0.149990942733157,0.152029482357586,0.148231594491333,0.139595269558483,0.139406173289612,0.135158914194012,0.125147876032037,0.118375455473111,0.117182195376673,0.117780507532536,0.115763327779345,0.111452312358821,0.108347570045232,0.110840698729003,0.117861330957815,0.1253714164932,0.124757722595105,0.122171836375524,0.118214010110815,0.117914167100113,0.114162095433131,0.111448602893576,0.114108992583582,0.113512470527313,0.112729371678691,0.110386485213193,0.11016969615947,0.109109578183174,0.120280836387663,0.120010011290641,0.116713553898961
394982,"Pittsburgh, PA",22,Middle Tier,0.134760527965336,0.138712627622389,0.140829734675141,0.144848611774495,0.144410592819212,0.138657610529429,0.133355189218622,0.133428244865912,0.140422696516175,0.13842861222428,0.143657218865419,0.145089387858218,0.139809195832325,0.132985569016452,0.133636432213015,0.130035429176217,0.123875530642324,0.138900957964282,0.136265678087558,0.130417344432274,0.144120301210279,0.137379405682258,0.138178447575277,0.142432147851989,0.138462400251238,0.142164647295874,0.149426152125535,0.14969770966923,0.155021548138445,0.149693213232851,0.144872205634298,0.144144744567813,0.150144353205253,0.144977407711073,0.140545241770587,0.138008866174774,0.141928780775467,0.136002802972072,0.123925736588406,0.120042057075012,0.125444365514937,0.120948922301981,0.119926473738021,0.12106121160679,0.117199091095362,0.110857054762517,0.112769585179919,0.113285580739243,0.107297666046269,0.101437758720201,0.0995535675580683,0.0982972686782114,0.0945994933777615,0.0922455360815061,0.0901936815452578,0.0930039948003013,0.0999468232589729,0.106969303418454,0.106541307301044,0.104939951834036,0.102616763997636,0.102452921026326,0.0991910754356743,0.0985094914741479,0.101555786146799,0.101092709460672,0.101433970142545,0.0986880970231808,0.0977932619470423,0.0967779534601948,0.105553860989808,0.105914834227117,0.102736278120149
394982,"Pittsburgh, PA",22,Upper Tier,0.116676461808011,0.121318010341534,0.123432227082086,0.127138308165126,0.127348243081646,0.12334207777412,0.119120224537391,0.117131756922115,0.121783645147415,0.11926015231636,0.123539112155525,0.123829119175671,0.119902324219894,0.113706885371816,0.113831651133534,0.110945706654255,0.106313711829738,0.118636819179832,0.115848934377346,0.111089246668719,0.122307842579755,0.116410930851343,0.116834928664446,0.119157226728049,0.11506582141266,0.116515280533435,0.122199380089764,0.122314661986544,0.126206130416262,0.122279956852359,0.118631449392323,0.118771740349874,0.124609777386711,0.121214405732969,0.117060121067313,0.114872229290704,0.118868025405471,0.115384127685418,0.106669321751235,0.104054163257642,0.109296354496286,0.10395146944096,0.101846967793706,0.102035937843355,0.0985066481020188,0.093306191542532,0.0956631818831299,0.0953813792347946,0.090975373876984,0.0863963957635404,0.0849306564711299,0.08408159718498,0.0809320689088908,0.0787045712876896,0.0774788890520909,0.0794363514899854,0.0845627418022991,0.089211681197102,0.088898190247263,0.0878878398762157,0.0858917076785221,0.0857098060191199,0.0830259391311123,0.0820890961308239,0.0844710025989307,0.0848920679282915,0.086630380108071,0.0852017712269164,0.0851436312173544,0.0853945815854688,0.094575602924963,0.0951938021544205,0.0927880308114667
